state,date,cases,deaths,newCases
Louisiana,2020-05-02,29140,1950,429
Louisiana,2020-05-03,29340,1969,200
Louisiana,2020-05-04,29673,1991,333
Louisiana,2020-05-05,29996,2042,323
Louisiana,2020-05-06,30399,2094,403
Louisiana,2020-05-07,30652,2135,253
Louisiana,2020-05-08,30855,2154,203
Louisiana,2020-05-09,31417,2194,562
Louisiana,2020-05-10,31600,2213,183
Louisiana,2020-05-11,31815,2242,215
Louisiana,2020-05-12,32050,2281,235
Louisiana,2020-05-13,32662,2315,612
Louisiana,2020-05-14,33489,2351,827
Louisiana,2020-05-15,33837,2382,348
Maine,2020-03-12,1,0,1
Maine,2020-03-13,2,0,1
Maine,2020-03-14,3,0,1
Maine,2020-03-15,12,0,9
Maine,2020-03-16,17,0,5
Maine,2020-03-17,32,0,15
Maine,2020-03-18,43,0,11
Maine,2020-03-19,52,0,9
Maine,2020-03-20,57,0,5
Maine,2020-03-21,70,0,13
Maine,2020-03-22,89,0,19
Maine,2020-03-23,107,0,18
Maine,2020-03-24,118,0,11
Maine,2020-03-25,142,0,24
Maine,2020-03-26,155,0,13
Maine,2020-03-27,168,1,13
Maine,2020-03-28,211,1,43
Maine,2020-03-29,253,3,42
Maine,2020-03-30,275,3,22
Maine,2020-03-31,303,5,28
Maine,2020-04-01,344,7,41
Maine,2020-04-02,376,7,32
Maine,2020-04-03,432,9,56
Maine,2020-04-04,456,10,24
Maine,2020-04-05,470,10,14
Maine,2020-04-06,499,10,29
Maine,2020-04-07,519,12,20
Maine,2020-04-08,537,14,18
Maine,2020-04-09,560,16,23
Maine,2020-04-10,586,17,26
Maine,2020-04-11,616,19,30
Maine,2020-04-12,633,19,17
Maine,2020-04-13,698,19,65
Maine,2020-04-14,734,20,36
Maine,2020-04-15,770,24,36
Maine,2020-04-16,796,27,26
Maine,2020-04-17,827,29,31
Maine,2020-04-18,847,32,20
Maine,2020-04-19,867,34,20
Maine,2020-04-20,875,35,8
Maine,2020-04-21,888,36,13
Maine,2020-04-22,907,39,19
Maine,2020-04-23,937,44,30
Maine,2020-04-24,965,47,28
Maine,2020-04-25,990,50,25
Maine,2020-04-26,1015,50,25
Maine,2020-04-27,1023,51,8
Maine,2020-04-28,1040,51,17
Maine,2020-04-29,1056,52,16
Maine,2020-04-30,1095,53,39
Maine,2020-05-01,1123,55,28
Maine,2020-05-02,1152,56,29
Maine,2020-05-03,1185,57,33
Maine,2020-05-04,1205,57,20
Maine,2020-05-05,1226,61,21
Maine,2020-05-06,1254,62,28
Maine,2020-05-07,1330,62,76
Maine,2020-05-08,1374,63,44
Maine,2020-05-09,1408,64,34
Maine,2020-05-10,1436,64,28
Maine,2020-05-11,1462,65,26
Maine,2020-05-12,1477,65,15
Maine,2020-05-13,1515,66,38
Maine,2020-05-14,1565,69,50
Maine,2020-05-15,1603,69,38
Maryland,2020-03-05,3,0,3
Maryland,2020-03-06,3,0,0
Maryland,2020-03-07,3,0,0
Maryland,2020-03-08,5,0,2
Maryland,2020-03-09,6,0,1
Maryland,2020-03-10,9,0,3
Maryland,2020-03-11,13,0,4
Maryland,2020-03-12,13,0,0
Maryland,2020-03-13,18,0,5
Maryland,2020-03-14,27,0,9
Maryland,2020-03-15,32,0,5
Maryland,2020-03-16,39,0,7
Maryland,2020-03-17,57,0,18
Maryland,2020-03-18,85,1,28
Maryland,2020-03-19,108,1,23
Maryland,2020-03-20,150,2,42
Maryland,2020-03-21,195,3,45
Maryland,2020-03-22,245,3,50
Maryland,2020-03-23,290,3,45
Maryland,2020-03-24,349,4,59
Maryland,2020-03-25,423,4,74
Maryland,2020-03-26,581,4,158
Maryland,2020-03-27,775,5,194
Maryland,2020-03-28,1066,10,291
Maryland,2020-03-29,1244,11,178
Maryland,2020-03-30,1414,15,170
Maryland,2020-03-31,1662,18,248
Maryland,2020-04-01,1985,33,323
Maryland,2020-04-02,2331,36,346
Maryland,2020-04-03,2758,42,427
Maryland,2020-04-04,3125,54,367
Maryland,2020-04-05,3609,68,484
Maryland,2020-04-06,4045,92,436
Maryland,2020-04-07,4371,104,326
Maryland,2020-04-08,5529,124,1158
Maryland,2020-04-09,6185,139,656
Maryland,2020-04-10,6968,172,783
Maryland,2020-04-11,7694,207,726
Maryland,2020-04-12,8225,236,531
Maryland,2020-04-13,8936,262,711
Maryland,2020-04-14,9472,302,536
Maryland,2020-04-15,10096,413,624
Maryland,2020-04-16,10851,459,755
Maryland,2020-04-17,11641,494,790
Maryland,2020-04-18,12379,534,738
Maryland,2020-04-19,12892,548,513
Maryland,2020-04-20,13750,582,858
Maryland,2020-04-21,14261,652,511
Maryland,2020-04-22,14842,698,581
Maryland,2020-04-23,15805,748,963
Maryland,2020-04-24,16693,798,888
Maryland,2020-04-25,17844,875,1151
Maryland,2020-04-26,18664,910,820
Maryland,2020-04-27,19574,945,910
Maryland,2020-04-28,20200,1016,626
Maryland,2020-04-29,20942,1078,742
Maryland,2020-04-30,21825,1139,883
Maryland,2020-05-01,23566,1192,1741
Maryland,2020-05-02,24568,1251,1002
Maryland,2020-05-03,25561,1281,993
Maryland,2020-05-04,26509,1317,948
Maryland,2020-05-05,27217,1390,708
Maryland,2020-05-06,28263,1443,1046
Maryland,2020-05-07,29476,1503,1213
Maryland,2020-05-08,30592,1560,1116
Maryland,2020-05-09,31638,1614,1046
Maryland,2020-05-10,32693,1644,1055
Maryland,2020-05-11,33483,1683,790
Maryland,2020-05-12,34174,1756,691
Maryland,2020-05-13,34927,1809,753
Maryland,2020-05-14,36021,1866,1094
Maryland,2020-05-15,37105,1911,1084
Massachusetts,2020-02-01,1,0,1
Massachusetts,2020-02-02,1,0,0
Massachusetts,2020-02-03,1,0,0
Massachusetts,2020-02-04,1,0,0
Massachusetts,2020-02-05,1,0,0
Massachusetts,2020-02-06,1,0,0
Massachusetts,2020-02-07,1,0,0
Massachusetts,2020-02-08,1,0,0
Massachusetts,2020-02-09,1,0,0
Massachusetts,2020-02-10,1,0,0
Massachusetts,2020-02-11,1,0,0
Massachusetts,2020-02-12,1,0,0
Massachusetts,2020-02-13,1,0,0
Massachusetts,2020-02-14,1,0,0
Massachusetts,2020-02-15,1,0,0
Massachusetts,2020-02-16,1,0,0
Massachusetts,2020-02-17,1,0,0
Massachusetts,2020-02-18,1,0,0
Massachusetts,2020-02-19,1,0,0
Massachusetts,2020-02-20,1,0,0
Massachusetts,2020-02-21,1,0,0
Massachusetts,2020-02-22,1,0,0
Massachusetts,2020-02-23,1,0,0
Massachusetts,2020-02-24,1,0,0
Massachusetts,2020-02-25,1,0,0
Massachusetts,2020-02-26,1,0,0
Massachusetts,2020-02-27,1,0,0
Massachusetts,2020-02-28,1,0,0
Massachusetts,2020-02-29,1,0,0
Massachusetts,2020-03-01,1,0,0
Massachusetts,2020-03-02,2,0,1
Massachusetts,2020-03-03,2,0,0
Massachusetts,2020-03-04,2,0,0
Massachusetts,2020-03-05,3,0,1
Massachusetts,2020-03-06,8,0,5
Massachusetts,2020-03-07,13,0,5
Massachusetts,2020-03-08,28,0,15
Massachusetts,2020-03-09,41,0,13
Massachusetts,2020-03-10,92,0,51
Massachusetts,2020-03-11,95,0,3
Massachusetts,2020-03-12,108,0,13
Massachusetts,2020-03-13,123,0,15
Massachusetts,2020-03-14,138,0,15
Massachusetts,2020-03-15,164,0,26
Massachusetts,2020-03-16,197,0,33
Massachusetts,2020-03-17,218,0,21
Massachusetts,2020-03-18,256,0,38
Massachusetts,2020-03-19,328,0,72
Massachusetts,2020-03-20,413,1,85
Massachusetts,2020-03-21,525,2,112
Massachusetts,2020-03-22,646,5,121
Massachusetts,2020-03-23,777,9,131
Massachusetts,2020-03-24,1159,11,382
Massachusetts,2020-03-25,1838,15,679
Massachusetts,2020-03-26,2417,25,579
Massachusetts,2020-03-27,3240,35,823
Massachusetts,2020-03-28,4257,44,1017
Massachusetts,2020-03-29,4955,48,698
Massachusetts,2020-03-30,5752,56,797
Massachusetts,2020-03-31,6620,89,868
Massachusetts,2020-04-01,7738,122,1118
Massachusetts,2020-04-02,8966,154,1228
Massachusetts,2020-04-03,10402,192,1436
Massachusetts,2020-04-04,11736,216,1334
Massachusetts,2020-04-05,12500,231,764
Massachusetts,2020-04-06,13837,260,1337
Massachusetts,2020-04-07,15202,356,1365
Massachusetts,2020-04-08,16790,433,1588
Massachusetts,2020-04-09,18941,503,2151
Massachusetts,2020-04-10,20974,599,2033
Massachusetts,2020-04-11,22860,686,1886
Massachusetts,2020-04-12,25475,756,2615
Massachusetts,2020-04-13,26867,844,1392
Massachusetts,2020-04-14,28163,957,1296
Massachusetts,2020-04-15,29918,1108,1755
Massachusetts,2020-04-16,32181,1245,2263
Massachusetts,2020-04-17,34402,1404,2221
Massachusetts,2020-04-18,36372,1560,1970
Massachusetts,2020-04-19,38077,1706,1705
Massachusetts,2020-04-20,39643,1809,1566
Massachusetts,2020-04-21,41199,1961,1556
Massachusetts,2020-04-22,42944,2182,1745
Massachusetts,2020-04-23,46023,2360,3079
Massachusetts,2020-04-24,50969,2556,4946
Massachusetts,2020-04-25,53348,2730,2379
Massachusetts,2020-04-26,54938,2899,1590
Massachusetts,2020-04-27,56462,3003,1524
Massachusetts,2020-04-28,58302,3153,1840
Massachusetts,2020-04-29,60265,3405,1963
Massachusetts,2020-04-30,62205,3562,1940
Massachusetts,2020-05-01,64311,3716,2106
Massachusetts,2020-05-02,66263,3846,1952
Massachusetts,2020-05-03,68087,4004,1824
Massachusetts,2020-05-04,69087,4090,1000
Massachusetts,2020-05-05,70271,4212,1184
Massachusetts,2020-05-06,72025,4420,1754
Massachusetts,2020-05-07,73721,4552,1696
Massachusetts,2020-05-08,75333,4702,1612
Massachusetts,2020-05-09,76743,4840,1410
Massachusetts,2020-05-10,77793,4979,1050
Massachusetts,2020-05-11,78462,5108,669
Massachusetts,2020-05-12,79332,5141,870
Massachusetts,2020-05-13,80497,5315,1165
Massachusetts,2020-05-14,82182,5482,1685
Massachusetts,2020-05-15,83421,5592,1239
Michigan,2020-03-10,2,0,2
Michigan,2020-03-11,2,0,0
Michigan,2020-03-12,12,0,10
Michigan,2020-03-13,25,0,13
Michigan,2020-03-14,33,0,8
Michigan,2020-03-15,53,0,20
Michigan,2020-03-16,54,0,1
Michigan,2020-03-17,65,0,11
Michigan,2020-03-18,80,1,15
Michigan,2020-03-19,334,3,254
Michigan,2020-03-20,548,4,214
Michigan,2020-03-21,787,6,239
Michigan,2020-03-22,1033,9,246
Michigan,2020-03-23,1324,16,291
Michigan,2020-03-24,1791,24,467
Michigan,2020-03-25,2293,43,502
Michigan,2020-03-26,2877,63,584
Michigan,2020-03-27,3655,93,778
Michigan,2020-03-28,4634,111,979
Michigan,2020-03-29,5486,132,852
Michigan,2020-03-30,6508,197,1022
Michigan,2020-03-31,7629,264,1121
Michigan,2020-04-01,9292,336,1663
Michigan,2020-04-02,10791,417,1499
Michigan,2020-04-03,12669,478,1878
Michigan,2020-04-04,14225,540,1556
Michigan,2020-04-05,15633,616,1408
Michigan,2020-04-06,17129,727,1496
Michigan,2020-04-07,18851,845,1722
Michigan,2020-04-08,20220,959,1369
Michigan,2020-04-09,21375,1076,1155
Michigan,2020-04-10,22646,1280,1271
Michigan,2020-04-11,23853,1391,1207
Michigan,2020-04-12,24494,1486,641
Michigan,2020-04-13,25487,1601,993
Michigan,2020-04-14,26844,1766,1357
Michigan,2020-04-15,27893,1919,1049
Michigan,2020-04-16,29119,2091,1226
Michigan,2020-04-17,29952,2226,833
Michigan,2020-04-18,30717,2307,765
Michigan,2020-04-19,31348,2389,631
Michigan,2020-04-20,31927,2466,579
Michigan,2020-04-21,32935,2698,1008
Michigan,2020-04-22,33929,2812,994
Michigan,2020-04-23,35252,2977,1323
Michigan,2020-04-24,36627,3084,1375
Michigan,2020-04-25,37184,3273,557
Michigan,2020-04-26,37751,3314,567
Michigan,2020-04-27,38190,3406,439
Michigan,2020-04-28,39234,3566,1044
Michigan,2020-04-29,40360,3670,1126
Michigan,2020-04-30,41347,3788,987
Michigan,2020-05-01,42348,3866,1001
Michigan,2020-05-02,43191,4020,843
Michigan,2020-05-03,43736,4049,545
Michigan,2020-05-04,43928,4135,192
Michigan,2020-05-05,44333,4179,405
Michigan,2020-05-06,45048,4250,715
Michigan,2020-05-07,45643,4343,595
Michigan,2020-05-08,46319,4393,676
Michigan,2020-05-09,46735,4526,416
Michigan,2020-05-10,47116,4551,381
Michigan,2020-05-11,47526,4584,410
Michigan,2020-05-12,47946,4674,420
Michigan,2020-05-13,48307,4714,361
Michigan,2020-05-14,49489,4787,1182
Michigan,2020-05-15,49982,4825,493
Minnesota,2020-03-06,1,0,1
Minnesota,2020-03-07,1,0,0
Minnesota,2020-03-08,2,0,1
Minnesota,2020-03-09,2,0,0
Minnesota,2020-03-10,3,0,1
Minnesota,2020-03-11,5,0,2
Minnesota,2020-03-12,9,0,4
Minnesota,2020-03-13,14,0,5
Minnesota,2020-03-14,21,0,7
Minnesota,2020-03-15,35,0,14
Minnesota,2020-03-16,54,0,19
Minnesota,2020-03-17,60,0,6
Minnesota,2020-03-18,77,0,17
Minnesota,2020-03-19,89,0,12
Minnesota,2020-03-20,115,0,26
Minnesota,2020-03-21,138,1,23
Minnesota,2020-03-22,171,1,33
Minnesota,2020-03-23,235,1,64
Minnesota,2020-03-24,262,1,27
Minnesota,2020-03-25,287,1,25
Minnesota,2020-03-26,346,2,59
Minnesota,2020-03-27,398,4,52
Minnesota,2020-03-28,440,5,42
Minnesota,2020-03-29,504,9,64
Minnesota,2020-03-30,576,10,72
Minnesota,2020-03-31,629,12,53
Minnesota,2020-04-01,689,17,60
Minnesota,2020-04-02,742,18,53
Minnesota,2020-04-03,789,22,47
Minnesota,2020-04-04,865,24,76
Minnesota,2020-04-05,935,29,70
Minnesota,2020-04-06,986,30,51
Minnesota,2020-04-07,1069,34,83
Minnesota,2020-04-08,1154,39,85
Minnesota,2020-04-09,1242,50,88
Minnesota,2020-04-10,1335,57,93
Minnesota,2020-04-11,1427,64,92
Minnesota,2020-04-12,1621,70,194
Minnesota,2020-04-13,1650,70,29
Minnesota,2020-04-14,1695,79,45
Minnesota,2020-04-15,1809,87,114
Minnesota,2020-04-16,1912,94,103
Minnesota,2020-04-17,2071,111,159
Minnesota,2020-04-18,2213,121,142
Minnesota,2020-04-19,2356,134,143
Minnesota,2020-04-20,2470,143,114
Minnesota,2020-04-21,2567,160,97
Minnesota,2020-04-22,2721,179,154
Minnesota,2020-04-23,2942,200,221
Minnesota,2020-04-24,3185,221,243
Minnesota,2020-04-25,3446,244,261
Minnesota,2020-04-26,3602,272,156
Minnesota,2020-04-27,3816,286,214
Minnesota,2020-04-28,4181,301,365
Minnesota,2020-04-29,4644,319,463
Minnesota,2020-04-30,5136,343,492
Minnesota,2020-05-01,5730,371,594
Minnesota,2020-05-02,6228,395,498
Minnesota,2020-05-03,6663,419,435
Minnesota,2020-05-04,7234,428,571
Minnesota,2020-05-05,7851,455,617
Minnesota,2020-05-06,8579,485,728
Minnesota,2020-05-07,9364,508,785
Minnesota,2020-05-08,10087,534,723
Minnesota,2020-05-09,10789,558,702
Minnesota,2020-05-10,11270,578,481
Minnesota,2020-05-11,11798,591,528
Minnesota,2020-05-12,12493,614,695
Minnesota,2020-05-13,12916,638,423
Minnesota,2020-05-14,13443,672,527
Minnesota,2020-05-15,14249,692,806
Mississippi,2020-03-11,1,0,1
Mississippi,2020-03-12,1,0,0
Mississippi,2020-03-13,6,0,5
Mississippi,2020-03-14,6,0,0
Mississippi,2020-03-15,10,0,4
Mississippi,2020-03-16,12,0,2
Mississippi,2020-03-17,21,0,9
Mississippi,2020-03-18,34,0,13
Mississippi,2020-03-19,50,1,16
Mississippi,2020-03-20,80,1,30
Mississippi,2020-03-21,140,1,60
Mississippi,2020-03-22,207,1,67
Mississippi,2020-03-23,249,1,42
Mississippi,2020-03-24,320,1,71
Mississippi,2020-03-25,376,5,56
Mississippi,2020-03-26,486,6,110
Mississippi,2020-03-27,579,8,93
Mississippi,2020-03-28,669,13,90
Mississippi,2020-03-29,759,14,90
Mississippi,2020-03-30,848,16,89
Mississippi,2020-03-31,937,20,89
Mississippi,2020-04-01,1073,22,136
Mississippi,2020-04-02,1177,26,104
Mississippi,2020-04-03,1358,29,181
Mississippi,2020-04-04,1455,35,97
Mississippi,2020-04-05,1638,43,183
Mississippi,2020-04-06,1738,51,100
Mississippi,2020-04-07,1915,59,177
Mississippi,2020-04-08,2003,67,88
Mississippi,2020-04-09,2260,76,257
Mississippi,2020-04-10,2469,82,209
Mississippi,2020-04-11,2642,93,173
Mississippi,2020-04-12,2781,96,139
Mississippi,2020-04-13,2942,98,161
Mississippi,2020-04-14,3087,111,145
Mississippi,2020-04-15,3360,122,273
Mississippi,2020-04-16,3624,129,264
Mississippi,2020-04-17,3793,140,169
Mississippi,2020-04-18,3974,152,181
Mississippi,2020-04-19,4274,159,300
Mississippi,2020-04-20,4512,169,238
Mississippi,2020-04-21,4716,183,204
Mississippi,2020-04-22,4894,193,178
Mississippi,2020-04-23,5153,201,259
Mississippi,2020-04-24,5434,209,281
Mississippi,2020-04-25,5718,221,284
Mississippi,2020-04-26,5911,227,193
Mississippi,2020-04-27,6094,229,183
Mississippi,2020-04-28,6342,239,248
Mississippi,2020-04-29,6569,250,227
Mississippi,2020-04-30,6815,261,246
Mississippi,2020-05-01,7212,281,397
Mississippi,2020-05-02,7441,291,229
Mississippi,2020-05-03,7550,303,109
Mississippi,2020-05-04,7877,310,327
Mississippi,2020-05-05,8207,342,330
Mississippi,2020-05-06,8424,374,217
Mississippi,2020-05-07,8686,396,262
Mississippi,2020-05-08,9090,409,404
Mississippi,2020-05-09,9378,421,288
Mississippi,2020-05-10,9501,430,123
Mississippi,2020-05-11,9674,435,173
Mississippi,2020-05-12,9908,457,234
Mississippi,2020-05-13,10090,465,182
Mississippi,2020-05-14,10483,480,393
Mississippi,2020-05-15,10801,493,318
Missouri,2020-03-07,1,0,1
Missouri,2020-03-08,1,0,0
Missouri,2020-03-09,1,0,0
Missouri,2020-03-10,1,0,0
Missouri,2020-03-11,1,0,0
Missouri,2020-03-12,2,0,1
Missouri,2020-03-13,4,0,2
Missouri,2020-03-14,5,0,1
Missouri,2020-03-15,5,0,0
Missouri,2020-03-16,9,0,4
Missouri,2020-03-17,16,0,7
Missouri,2020-03-18,21,1,5
Missouri,2020-03-19,35,1,14
Missouri,2020-03-20,73,3,38
Missouri,2020-03-21,93,3,20
Missouri,2020-03-22,130,3,37
Missouri,2020-03-23,183,4,53
Missouri,2020-03-24,255,5,72
Missouri,2020-03-25,377,8,122
Missouri,2020-03-26,507,8,130
Missouri,2020-03-27,670,9,163
Missouri,2020-03-28,837,10,167
Missouri,2020-03-29,902,12,65
Missouri,2020-03-30,1049,13,147
Missouri,2020-03-31,1350,15,301
Missouri,2020-04-01,1580,18,230
Missouri,2020-04-02,1834,24,254
Missouri,2020-04-03,2113,31,279
Missouri,2020-04-04,2291,44,178
Missouri,2020-04-05,2367,52,76
Missouri,2020-04-06,2722,56,355
Missouri,2020-04-07,3037,79,315
Missouri,2020-04-08,3327,86,290
Missouri,2020-04-09,3539,94,212
Missouri,2020-04-10,3799,105,260
Missouri,2020-04-11,4024,116,225
Missouri,2020-04-12,4160,116,136
Missouri,2020-04-13,4388,136,228
Missouri,2020-04-14,4686,151,298
Missouri,2020-04-15,4895,164,209
Missouri,2020-04-16,5111,170,216
Missouri,2020-04-17,5283,184,172
Missouri,2020-04-18,5517,194,234
Missouri,2020-04-19,5667,196,150
Missouri,2020-04-20,5807,201,140
Missouri,2020-04-21,5941,221,134
Missouri,2020-04-22,6137,236,196
Missouri,2020-04-23,6321,248,184
Missouri,2020-04-24,6625,267,304
Missouri,2020-04-25,6826,280,201
Missouri,2020-04-26,6997,282,171
Missouri,2020-04-27,7171,296,174
Missouri,2020-04-28,7306,324,135
Missouri,2020-04-29,7426,331,120
Missouri,2020-04-30,7563,341,137
Missouri,2020-05-01,7840,355,277
Missouri,2020-05-02,8154,373,314
Missouri,2020-05-03,8454,378,300
Missouri,2020-05-04,8776,387,322
Missouri,2020-05-05,8919,408,143
Missouri,2020-05-06,9164,429,245
Missouri,2020-05-07,9409,449,245
Missouri,2020-05-08,9573,481,164
Missouri,2020-05-09,9737,492,164
Missouri,2020-05-10,9906,502,169
Missouri,2020-05-11,10025,512,119
Missouri,2020-05-12,10124,530,99
Missouri,2020-05-13,10369,550,245
Missouri,2020-05-14,10490,566,121
Missouri,2020-05-15,10567,581,77
Montana,2020-03-13,4,0,4
Montana,2020-03-14,6,0,2
Montana,2020-03-15,6,0,0
Montana,2020-03-16,8,0,2
Montana,2020-03-17,8,0,0
Montana,2020-03-18,12,0,4
Montana,2020-03-19,19,0,7
Montana,2020-03-20,19,0,0
Montana,2020-03-21,29,0,10
Montana,2020-03-22,34,0,5
Montana,2020-03-23,45,0,11
Montana,2020-03-24,51,0,6
Montana,2020-03-25,65,0,14
Montana,2020-03-26,90,0,25
Montana,2020-03-27,121,1,31
Montana,2020-03-28,147,1,26
Montana,2020-03-29,161,1,14
Montana,2020-03-30,177,4,16
Montana,2020-03-31,198,5,21
Montana,2020-04-01,217,5,19
Montana,2020-04-02,241,5,24
Montana,2020-04-03,262,5,21
Montana,2020-04-04,281,6,19
Montana,2020-04-05,298,6,17
Montana,2020-04-06,319,6,21
Montana,2020-04-07,319,6,0
Montana,2020-04-08,332,6,13
Montana,2020-04-09,354,6,22
Montana,2020-04-10,365,6,11
Montana,2020-04-11,377,6,12
Montana,2020-04-12,387,6,10
Montana,2020-04-13,394,7,7
Montana,2020-04-14,399,7,5
Montana,2020-04-15,404,7,5
Montana,2020-04-16,415,7,11
Montana,2020-04-17,422,8,7
Montana,2020-04-18,426,10,4
Montana,2020-04-19,433,10,7
Montana,2020-04-20,433,12,0
Montana,2020-04-21,437,12,4
Montana,2020-04-22,439,14,2
Montana,2020-04-23,442,14,3
Montana,2020-04-24,444,14,2
Montana,2020-04-25,445,14,1
Montana,2020-04-26,448,14,3
Montana,2020-04-27,449,14,1
Montana,2020-04-28,451,15,2
Montana,2020-04-29,451,16,0
Montana,2020-04-30,452,16,1
Montana,2020-05-01,452,16,0
Montana,2020-05-02,454,16,2
Montana,2020-05-03,454,16,0
Montana,2020-05-04,456,16,2
Montana,2020-05-05,456,16,0
Montana,2020-05-06,456,16,0
Montana,2020-05-07,456,16,0
Montana,2020-05-08,458,16,2
Montana,2020-05-09,458,16,0
Montana,2020-05-10,458,16,0
Montana,2020-05-11,459,16,1
Montana,2020-05-12,461,16,2
Montana,2020-05-13,462,16,1
Montana,2020-05-14,462,16,0
Montana,2020-05-15,466,16,4
Nebraska,2020-02-17,10,0,10
Nebraska,2020-02-18,10,0,0
Nebraska,2020-02-19,10,0,0
Nebraska,2020-02-20,11,0,1
Nebraska,2020-02-21,11,0,0
Nebraska,2020-02-22,11,0,0
Nebraska,2020-02-23,11,0,0
Nebraska,2020-02-24,12,0,1
Nebraska,2020-02-25,13,0,1
Nebraska,2020-02-26,13,0,0
Nebraska,2020-02-27,13,0,0
Nebraska,2020-02-28,13,0,0
Nebraska,2020-02-29,13,0,0
Nebraska,2020-03-01,13,0,0
Nebraska,2020-03-02,13,0,0
Nebraska,2020-03-03,13,0,0
Nebraska,2020-03-04,13,0,0
Nebraska,2020-03-05,13,0,0
Nebraska,2020-03-06,14,0,1
Nebraska,2020-03-07,14,0,0
Nebraska,2020-03-08,16,0,2
Nebraska,2020-03-09,16,0,0
Nebraska,2020-03-10,17,0,1
Nebraska,2020-03-11,23,0,6
Nebraska,2020-03-12,24,0,1
Nebraska,2020-03-13,27,0,3
Nebraska,2020-03-14,29,0,2
Nebraska,2020-03-15,31,0,2
Nebraska,2020-03-16,33,0,2
Nebraska,2020-03-17,36,0,3
Nebraska,2020-03-18,43,0,7
Nebraska,2020-03-19,47,0,4
Nebraska,2020-03-20,53,0,6
Nebraska,2020-03-21,61,0,8
Nebraska,2020-03-22,62,0,1
Nebraska,2020-03-23,73,0,11
Nebraska,2020-03-24,77,0,4
Nebraska,2020-03-25,84,0,7
Nebraska,2020-03-26,91,0,7
Nebraska,2020-03-27,99,2,8
Nebraska,2020-03-28,121,2,22
Nebraska,2020-03-29,136,2,15
Nebraska,2020-03-30,185,3,49
Nebraska,2020-03-31,193,4,8
Nebraska,2020-04-01,249,5,56
Nebraska,2020-04-02,273,6,24
Nebraska,2020-04-03,296,6,23
Nebraska,2020-04-04,339,8,43
Nebraska,2020-04-05,376,8,37
Nebraska,2020-04-06,437,10,61
Nebraska,2020-04-07,490,12,53
Nebraska,2020-04-08,538,14,48
Nebraska,2020-04-09,594,15,56
Nebraska,2020-04-10,678,18,84
Nebraska,2020-04-11,718,18,40
Nebraska,2020-04-12,805,18,87
Nebraska,2020-04-13,870,19,65
Nebraska,2020-04-14,930,21,60
Nebraska,2020-04-15,994,22,64
Nebraska,2020-04-16,1094,24,100
Nebraska,2020-04-17,1216,24,122
Nebraska,2020-04-18,1348,28,132
Nebraska,2020-04-19,1473,28,125
Nebraska,2020-04-20,1646,33,173
Nebraska,2020-04-21,1726,38,80
Nebraska,2020-04-22,1826,43,100
Nebraska,2020-04-23,2190,47,364
Nebraska,2020-04-24,2474,51,284
Nebraska,2020-04-25,2898,53,424
Nebraska,2020-04-26,3126,55,228
Nebraska,2020-04-27,3487,55,361
Nebraska,2020-04-28,3613,57,126
Nebraska,2020-04-29,3876,68,263
Nebraska,2020-04-30,4332,71,456
Nebraska,2020-05-01,4838,73,506
Nebraska,2020-05-02,5332,76,494
Nebraska,2020-05-03,5686,78,354
Nebraska,2020-05-04,6123,79,437
Nebraska,2020-05-05,6442,82,319
Nebraska,2020-05-06,6771,86,329
Nebraska,2020-05-07,7190,92,419
Nebraska,2020-05-08,7831,93,641
Nebraska,2020-05-09,8234,96,403
Nebraska,2020-05-10,8329,98,95
Nebraska,2020-05-11,8576,100,247
Nebraska,2020-05-12,8734,103,158
Nebraska,2020-05-13,9075,107,341
Nebraska,2020-05-14,9416,118,341
Nebraska,2020-05-15,9772,123,356
Nevada,2020-03-05,2,0,2
Nevada,2020-03-06,2,0,0
Nevada,2020-03-07,2,0,0
Nevada,2020-03-08,4,0,2
Nevada,2020-03-09,4,0,0
Nevada,2020-03-10,4,0,0
Nevada,2020-03-11,7,0,3
Nevada,2020-03-12,11,0,4
Nevada,2020-03-13,19,0,8
Nevada,2020-03-14,21,0,2
Nevada,2020-03-15,26,0,5
Nevada,2020-03-16,45,1,19
Nevada,2020-03-17,55,1,10
Nevada,2020-03-18,82,1,27
Nevada,2020-03-19,99,1,17
Nevada,2020-03-20,165,2,66
Nevada,2020-03-21,165,2,0
Nevada,2020-03-22,190,2,25
Nevada,2020-03-23,265,4,75
Nevada,2020-03-24,315,6,50
Nevada,2020-03-25,405,10,90
Nevada,2020-03-26,535,10,130
Nevada,2020-03-27,621,10,86
Nevada,2020-03-28,738,14,117
Nevada,2020-03-29,920,15,182
Nevada,2020-03-30,1044,18,124
Nevada,2020-03-31,1113,26,69
Nevada,2020-04-01,1279,32,166
Nevada,2020-04-02,1458,38,179
Nevada,2020-04-03,1549,43,91
Nevada,2020-04-04,1758,46,209
Nevada,2020-04-05,1880,46,122
Nevada,2020-04-06,1971,58,91
Nevada,2020-04-07,2101,60,130
Nevada,2020-04-08,2318,80,217
Nevada,2020-04-09,2456,82,138
Nevada,2020-04-10,2606,86,150
Nevada,2020-04-11,2720,111,114
Nevada,2020-04-12,2860,113,140
Nevada,2020-04-13,3036,114,176
Nevada,2020-04-14,3137,130,101
Nevada,2020-04-15,3212,137,75
Nevada,2020-04-16,3321,142,109
Nevada,2020-04-17,3524,151,203
Nevada,2020-04-18,3626,155,102
